CustomerID,Recency,Frequency,Monetary,AvgOrderValue,Tenure,ProductDiversity,R_Score,F_Score,M_Score,RFM_Score,Segment
15782,10,4,2593.94,648.485,79,34,5.0,4.0,5.0,14.0,Champions
15783,11,1,246.3,246.3,0,14,5.0,1.0,2.0,8.0,Potential Loyalists
15785,30,8,2303.75,287.96875,265,58,4.0,5.0,5.0,14.0,Champions
15786,44,5,4834.2,966.8399999999999,70,257,3.0,4.0,5.0,12.0,Champions
15787,26,3,948.05,316.0166666666667,35,156,4.0,3.0,4.0,11.0,Loyal Customers
15789,358,1,351.3,351.3,0,25,1.0,1.0,2.0,4.0,Hibernating
15790,10,1,220.85,220.85,0,34,5.0,1.0,1.0,7.0,Potential Loyalists
15791,44,3,1604.44,534.8133333333334,160,66,3.0,3.0,4.0,10.0,Loyal Customers
15793,9,4,948.96,237.24,259,6,5.0,4.0,4.0,13.0,Champions
15795,150,1,610.01,610.01,0,42,2.0,1.0,3.0,6.0,At Risk
15796,1,10,2666.61,266.661,301,71,5.0,5.0,5.0,15.0,Champions
15797,113,4,2207.4,551.85,206,8,2.0,4.0,5.0,11.0,Loyal Customers
15799,76,3,884.14,294.7133333333333,258,94,2.0,3.0,3.0,8.0,At Risk
15800,107,2,699.08,349.53999999999996,139,116,2.0,3.0,3.0,8.0,At Risk
15801,46,4,1042.19,260.5475,63,61,3.0,4.0,4.0,11.0,Loyal Customers
15802,143,3,-451.42,-150.47333333333333,0,1,2.0,3.0,1.0,6.0,Hibernating
15803,51,1,415.82000000000005,415.82000000000005,0,8,3.0,1.0,2.0,6.0,Recent Customers
15804,1,19,3848.55,202.55526315789473,198,170,5.0,5.0,5.0,15.0,Champions
15805,23,20,5452.17,272.6085,341,220,4.0,5.0,5.0,14.0,Champions
15806,46,3,784.58,261.5266666666667,230,24,3.0,3.0,3.0,9.0,Loyal Customers
15807,50,3,903.9,301.3,26,48,3.0,3.0,3.0,9.0,Loyal Customers
15808,306,5,3724.77,744.954,63,143,1.0,4.0,5.0,10.0,Loyal Customers
15809,36,6,399.21,66.53500000000001,267,31,3.0,4.0,2.0,9.0,Loyal Customers
15810,79,7,1145.43,163.63285714285715,218,66,2.0,5.0,4.0,11.0,Loyal Customers
15811,17,9,2171.32,241.2577777777778,348,117,4.0,5.0,5.0,14.0,Champions
15812,107,5,1801.14,360.228,210,36,2.0,4.0,4.0,10.0,Loyal Customers
15813,208,2,1303.9099999999999,651.9549999999999,31,40,1.0,3.0,4.0,8.0,At Risk
15814,3,6,1842.73,307.12166666666667,47,64,5.0,4.0,4.0,13.0,Champions
15815,64,5,2100.6,420.12,196,33,3.0,4.0,5.0,12.0,Champions
15819,49,4,1905.45,476.3625,227,96,3.0,4.0,4.0,11.0,Loyal Customers
15820,320,1,206.98,206.98,0,17,1.0,1.0,1.0,3.0,Hibernating
15821,44,2,570.96,285.48,17,57,3.0,3.0,3.0,9.0,Loyal Customers
15822,3,2,885.47,442.735,356,28,5.0,3.0,3.0,11.0,Loyal Customers
15823,337,2,-840.76,-420.38,34,17,1.0,3.0,1.0,5.0,Hibernating
15825,172,1,532.94,532.94,0,20,2.0,1.0,3.0,6.0,At Risk
15826,51,4,1649.3600000000001,412.34000000000003,159,64,3.0,4.0,4.0,11.0,Loyal Customers
15827,73,20,1641.48,82.074,299,73,2.0,5.0,4.0,11.0,Loyal Customers
15829,99,2,636.14,318.07,41,44,2.0,3.0,3.0,8.0,At Risk
15830,29,2,547.7,273.85,8,39,4.0,3.0,3.0,10.0,Loyal Customers
15831,58,4,747.76,186.94,265,64,3.0,4.0,3.0,10.0,Loyal Customers
15832,254,1,836.79,836.79,0,54,1.0,1.0,3.0,5.0,At Risk
15834,70,6,2084.9,347.48333333333335,301,243,3.0,4.0,5.0,12.0,Champions
15835,44,4,954.09,238.5225,286,47,3.0,4.0,4.0,11.0,Loyal Customers
15836,45,2,117.47,58.735,4,10,3.0,3.0,1.0,7.0,Recent Customers
15837,65,1,391.98,391.98,0,24,3.0,1.0,2.0,6.0,Recent Customers
15838,11,21,33350.76,1588.1314285714284,360,56,5.0,5.0,5.0,15.0,Champions
15839,25,5,1020.74,204.148,122,56,4.0,4.0,4.0,12.0,Champions
15840,59,3,345.66,115.22000000000001,113,26,3.0,3.0,2.0,8.0,Recent Customers
15841,64,6,1209.1,201.51666666666668,274,36,3.0,4.0,4.0,11.0,Loyal Customers
15843,304,1,118.95000000000002,118.95000000000002,0,8,1.0,1.0,1.0,3.0,Hibernating
15844,46,1,130.73999999999998,130.73999999999998,0,11,3.0,1.0,1.0,5.0,Recent Customers
15845,18,10,3650.87,365.08700000000005,319,97,4.0,5.0,5.0,14.0,Champions
15847,38,2,389.27,194.635,249,22,3.0,3.0,2.0,8.0,Recent Customers
15850,19,2,238.85,119.425,148,87,4.0,3.0,2.0,9.0,Loyal Customers
15852,187,2,160.71,80.355,10,22,1.0,3.0,1.0,5.0,Hibernating
15853,52,1,110.8,110.8,0,29,3.0,1.0,1.0,5.0,Recent Customers
15854,4,12,2974.65,247.88750000000002,357,105,5.0,5.0,5.0,15.0,Champions
15855,137,5,712.24,142.448,126,59,2.0,4.0,3.0,9.0,Loyal Customers
15856,4,31,16173.67,521.7312903225807,361,297,5.0,5.0,5.0,15.0,Champions
15857,19,1,297.0,297.0,0,14,4.0,1.0,2.0,7.0,Potential Loyalists
15858,16,5,1438.85,287.77000000000004,351,145,4.0,4.0,4.0,12.0,Champions
15860,41,8,977.21,122.15125,327,105,3.0,5.0,4.0,12.0,Champions
15861,12,9,3000.36,333.37333333333333,254,339,4.0,5.0,5.0,14.0,Champions
15862,8,4,832.88,208.22,365,142,5.0,4.0,3.0,12.0,Champions
15863,26,2,68.84,34.42,167,18,4.0,3.0,1.0,8.0,Potential Loyalists
15864,22,8,1769.7800000000002,221.2225,293,16,4.0,5.0,4.0,13.0,Champions
15865,41,3,895.13,298.37666666666667,173,37,3.0,3.0,3.0,9.0,Loyal Customers
15866,101,1,230.53,230.53,0,43,2.0,1.0,1.0,4.0,Hibernating
15867,5,16,3797.79,237.361875,363,302,5.0,5.0,5.0,15.0,Champions
15869,277,2,149.64,74.82,0,13,1.0,3.0,1.0,5.0,Hibernating
15870,33,1,354.09000000000003,354.09000000000003,0,68,3.0,1.0,2.0,6.0,Recent Customers
15872,15,2,360.93,180.465,0,101,4.0,3.0,2.0,9.0,Loyal Customers
15874,63,9,4330.67,481.18555555555554,220,123,3.0,5.0,5.0,13.0,Champions
15877,2,3,440.78,146.92666666666665,16,122,5.0,3.0,2.0,10.0,Loyal Customers
15880,369,2,313.28000000000003,156.64000000000001,0,95,1.0,3.0,2.0,6.0,Hibernating
15881,312,8,438.24,54.78,52,26,1.0,5.0,2.0,8.0,Hibernating
15882,199,5,495.36,99.072,169,23,1.0,4.0,3.0,8.0,At Risk
15883,2,2,396.48,198.24,31,42,5.0,3.0,2.0,10.0,Loyal Customers
15885,93,3,379.35,126.45,216,18,2.0,3.0,2.0,7.0,Hibernating
15886,60,1,181.09,181.09,0,12,3.0,1.0,1.0,5.0,Recent Customers
15888,80,2,141.27,70.635,0,11,2.0,3.0,1.0,6.0,Hibernating
15889,157,2,446.87,223.435,212,79,2.0,3.0,2.0,7.0,Hibernating
15891,227,1,524.52,524.52,0,60,1.0,1.0,3.0,5.0,At Risk
15894,253,2,263.55,131.775,115,35,1.0,3.0,2.0,6.0,Hibernating
15895,150,1,179.17,179.17,0,11,2.0,1.0,1.0,4.0,Hibernating
15897,194,2,222.05,111.025,0,17,1.0,3.0,1.0,5.0,Hibernating
15898,1,6,1384.68,230.78,367,70,5.0,4.0,4.0,13.0,Champions
15899,369,1,56.25,56.25,0,4,1.0,1.0,1.0,3.0,Hibernating
15900,24,1,351.11,351.11,0,44,4.0,1.0,2.0,7.0,Potential Loyalists
15901,17,3,363.88,121.29333333333334,138,102,4.0,3.0,2.0,9.0,Loyal Customers
15903,10,8,5126.34,640.7925,285,46,5.0,5.0,5.0,15.0,Champions
15904,8,1,164.68,164.68,0,30,5.0,1.0,1.0,7.0,Potential Loyalists
15906,20,8,1521.79,190.22375,235,114,4.0,5.0,4.0,13.0,Champions
15907,4,3,967.45,322.48333333333335,206,175,5.0,3.0,4.0,12.0,Champions
15909,174,1,191.94,191.94,0,7,2.0,1.0,1.0,4.0,Hibernating
15910,1,8,1232.18,154.0225,315,215,5.0,5.0,4.0,14.0,Champions
15912,178,2,264.62,132.31,54,19,2.0,3.0,2.0,7.0,Hibernating
15916,16,10,1491.24,149.124,350,125,4.0,5.0,4.0,13.0,Champions
15917,248,1,123.1,123.1,0,12,1.0,1.0,1.0,3.0,Hibernating
15918,191,2,334.23,167.115,80,33,1.0,3.0,2.0,6.0,Hibernating
15919,20,2,639.89,319.94500000000005,349,103,4.0,3.0,3.0,10.0,Loyal Customers
15920,154,4,167.5,41.875,0,53,2.0,4.0,1.0,7.0,Hibernating
15921,173,1,336.03000000000003,336.03000000000003,0,24,2.0,1.0,2.0,5.0,Hibernating
15922,372,2,363.6,181.8,0,11,1.0,3.0,2.0,6.0,Hibernating
15923,373,1,127.08,127.08,0,21,1.0,1.0,1.0,3.0,Hibernating
15925,194,1,207.15,207.15,0,12,1.0,1.0,1.0,3.0,Hibernating
15930,67,1,426.63,426.63,0,21,3.0,1.0,2.0,6.0,Recent Customers
15932,4,11,2461.85,223.80454545454543,285,93,5.0,5.0,5.0,15.0,Champions
15933,21,3,1107.46,369.15333333333336,65,63,4.0,3.0,4.0,11.0,Loyal Customers
15935,239,2,416.86,208.43,2,12,1.0,3.0,2.0,6.0,Hibernating
15937,64,1,145.35,145.35,0,7,3.0,1.0,1.0,5.0,Recent Customers
15938,112,5,404.58,80.91600000000001,211,13,2.0,4.0,2.0,8.0,Hibernating
15939,90,16,6102.26,381.39125,241,28,2.0,5.0,5.0,12.0,Champions
15940,311,2,31.799999999999997,15.899999999999999,0,2,1.0,3.0,1.0,5.0,Hibernating
15942,134,1,337.44,337.44,0,14,2.0,1.0,2.0,5.0,Hibernating
15944,277,1,325.1,325.1,0,6,1.0,1.0,2.0,4.0,Hibernating
15945,365,1,181.0,181.0,0,2,1.0,1.0,1.0,3.0,Hibernating
15947,83,1,1708.24,1708.24,0,29,2.0,1.0,4.0,7.0,At Risk
15948,8,2,955.24,477.62,35,51,5.0,3.0,4.0,12.0,Champions
15949,17,2,364.72,182.36,54,12,4.0,3.0,2.0,9.0,Loyal Customers
15950,2,5,1705.26,341.052,357,86,5.0,4.0,4.0,13.0,Champions
15951,1,3,669.57,223.18999999999997,284,36,5.0,3.0,3.0,11.0,Loyal Customers
15952,34,4,806.57,201.6425,191,65,3.0,4.0,3.0,10.0,Loyal Customers
15953,15,10,1634.53,163.453,354,65,4.0,5.0,4.0,13.0,Champions
15955,24,16,4389.81,274.363125,348,137,4.0,5.0,5.0,14.0,Champions
15957,32,1,428.89,428.89,0,40,4.0,1.0,2.0,7.0,Potential Loyalists
15958,74,1,104.35,104.35,0,7,2.0,1.0,1.0,4.0,Hibernating
15963,20,2,470.76,235.38,25,26,4.0,3.0,3.0,10.0,Loyal Customers
15965,17,4,845.64,211.41,350,88,4.0,4.0,3.0,11.0,Loyal Customers
15967,23,2,418.83,209.41500000000002,295,73,4.0,3.0,2.0,9.0,Loyal Customers
15969,3,4,582.9,145.725,182,20,5.0,4.0,3.0,12.0,Champions
15970,304,1,314.1,314.1,0,11,1.0,1.0,2.0,4.0,Hibernating
15971,18,12,4199.85,349.9875,293,10,4.0,5.0,5.0,14.0,Champions
15973,236,3,99.77000000000002,33.25666666666668,130,4,1.0,3.0,1.0,5.0,Hibernating
15974,39,8,3429.55,428.69375,249,141,3.0,5.0,5.0,13.0,Champions
15975,84,1,371.01,371.01,0,24,2.0,1.0,2.0,5.0,Hibernating
15976,165,2,430.94,215.47,54,83,2.0,3.0,2.0,7.0,Hibernating
15977,17,2,1054.73,527.365,21,48,4.0,3.0,4.0,11.0,Loyal Customers
15978,77,1,1098.78,1098.78,0,49,2.0,1.0,4.0,7.0,At Risk
15980,89,3,2398.86,799.6199999999999,165,40,2.0,3.0,5.0,10.0,Loyal Customers
15981,25,8,3408.48,426.06,286,53,4.0,5.0,5.0,14.0,Champions
15983,22,4,1475.02,368.755,351,82,4.0,4.0,4.0,12.0,Champions
15984,3,11,2816.97,256.0881818181818,365,217,5.0,5.0,5.0,15.0,Champions
15985,123,3,1037.42,345.8066666666667,113,29,2.0,3.0,4.0,9.0,Loyal Customers
15986,30,1,168.12,168.12,0,14,4.0,1.0,1.0,6.0,Potential Loyalists
15987,12,7,1451.28,207.32571428571433,356,110,4.0,5.0,4.0,13.0,Champions
15988,19,1,158.03,158.03,0,26,4.0,1.0,1.0,6.0,Potential Loyalists
15990,44,2,792.11,396.055,243,52,3.0,3.0,3.0,9.0,Loyal Customers
15992,4,1,41.989999999999995,41.989999999999995,0,3,5.0,1.0,1.0,7.0,Potential Loyalists
15993,9,10,2756.82,275.682,35,336,5.0,5.0,5.0,15.0,Champions
15994,55,1,427.07,427.07,0,31,3.0,1.0,2.0,6.0,Recent Customers
15996,88,7,1044.78,149.25428571428571,277,103,2.0,5.0,4.0,11.0,Loyal Customers
15998,37,6,3084.17,514.0283333333333,325,373,3.0,4.0,5.0,12.0,Champions
16000,3,3,12393.7,4131.233333333334,0,9,5.0,3.0,5.0,13.0,Champions
16003,30,5,2735.37,547.074,329,82,4.0,4.0,5.0,13.0,Champions
16005,12,4,615.39,153.8475,258,173,4.0,4.0,3.0,11.0,Loyal Customers
16006,211,1,101.4,101.4,0,8,1.0,1.0,1.0,3.0,Hibernating
16007,48,4,1701.94,425.485,167,221,3.0,4.0,4.0,11.0,Loyal Customers
16008,24,3,478.78,159.59333333333333,180,29,4.0,3.0,3.0,10.0,Loyal Customers
16009,22,4,992.71,248.1775,137,68,4.0,4.0,4.0,12.0,Champions
16010,246,3,407.5,135.83333333333334,116,62,1.0,3.0,2.0,6.0,Hibernating
16011,8,16,3362.71,210.169375,357,99,5.0,5.0,5.0,15.0,Champions
16012,35,3,1415.29,471.7633333333333,119,87,3.0,3.0,4.0,10.0,Loyal Customers
16013,4,54,33366.25,617.8935185185185,367,34,5.0,5.0,5.0,15.0,Champions
16014,36,4,653.13,163.2825,255,123,3.0,4.0,3.0,10.0,Loyal Customers
16015,4,4,690.54,172.635,45,146,5.0,4.0,3.0,12.0,Champions
16016,3,10,1483.31,148.331,363,156,5.0,5.0,4.0,14.0,Champions
16017,47,1,211.88,211.88,0,26,3.0,1.0,1.0,5.0,Recent Customers
16018,39,2,408.90000000000003,204.45,141,26,3.0,3.0,2.0,8.0,Recent Customers
16019,2,10,3450.2400000000002,345.024,362,133,5.0,5.0,5.0,15.0,Champions
16020,17,3,851.01,283.67,48,42,4.0,3.0,3.0,10.0,Loyal Customers
16022,260,1,628.28,628.28,0,68,1.0,1.0,3.0,5.0,At Risk
16023,46,3,719.81,239.9366666666667,220,90,3.0,3.0,3.0,9.0,Loyal Customers
16024,12,1,251.24,251.24,0,61,4.0,1.0,2.0,7.0,Potential Loyalists
16025,30,1,439.65999999999997,439.65999999999997,0,28,4.0,1.0,2.0,7.0,Potential Loyalists
16026,43,1,236.09,236.09,0,30,3.0,1.0,2.0,6.0,Recent Customers
16027,92,7,852.12,121.73142857142857,210,12,2.0,5.0,3.0,10.0,Loyal Customers
16029,39,76,50992.61,670.9553947368421,335,46,3.0,5.0,5.0,13.0,Champions
16030,310,1,331.24,331.24,0,28,1.0,1.0,2.0,4.0,Hibernating
16031,92,2,548.94,274.47,154,91,2.0,3.0,3.0,8.0,At Risk
16033,6,27,8727.61,323.24481481481484,364,539,5.0,5.0,5.0,15.0,Champions
16034,196,3,437.7,145.9,136,18,1.0,3.0,2.0,6.0,Hibernating
16036,87,2,758.92,379.46000000000004,176,55,2.0,3.0,3.0,8.0,At Risk
16037,270,3,855.02,285.00666666666666,88,37,1.0,3.0,3.0,7.0,At Risk
16038,8,4,454.33000000000004,113.5825,194,24,5.0,4.0,2.0,11.0,Loyal Customers
16040,65,3,1313.55,437.84999999999997,203,57,3.0,3.0,4.0,10.0,Loyal Customers
16041,31,3,3166.4,1055.4666666666667,110,6,4.0,3.0,5.0,12.0,Champions
16042,22,7,1147.37,163.91000000000003,350,68,4.0,5.0,4.0,13.0,Champions
16043,38,4,773.99,193.4975,280,30,3.0,4.0,3.0,10.0,Loyal Customers
16045,120,4,1340.7,335.175,170,71,2.0,4.0,4.0,10.0,Loyal Customers
16048,86,3,243.69000000000003,81.23,287,9,2.0,3.0,2.0,7.0,Hibernating
16049,40,3,1111.79,370.59666666666664,34,248,3.0,3.0,4.0,10.0,Loyal Customers
16050,174,1,137.9,137.9,0,10,2.0,1.0,1.0,4.0,Hibernating
16052,54,1,362.06,362.06,0,34,3.0,1.0,2.0,6.0,Recent Customers
16053,33,2,1511.95,755.975,89,81,3.0,3.0,4.0,10.0,Loyal Customers
16054,145,1,783.9,783.9,0,70,2.0,1.0,3.0,6.0,At Risk
16055,221,1,134.8,134.8,0,8,1.0,1.0,1.0,3.0,Hibernating
16056,45,1,664.85,664.85,0,66,3.0,1.0,3.0,7.0,Recent Customers
16057,4,10,2140.2200000000003,214.022,280,109,5.0,5.0,5.0,15.0,Champions
16059,66,6,1459.8600000000001,243.31000000000003,301,126,3.0,4.0,4.0,11.0,Loyal Customers
16061,269,1,-29.95,-29.95,0,1,1.0,1.0,1.0,3.0,Hibernating
16062,10,4,1153.62,288.405,355,50,5.0,4.0,4.0,13.0,Champions
16063,260,1,335.32,335.32,0,23,1.0,1.0,2.0,4.0,Hibernating
16065,365,1,372.09,372.09,0,71,1.0,1.0,2.0,4.0,Hibernating
16066,17,5,1521.87,304.37399999999997,107,77,4.0,4.0,4.0,12.0,Champions
16070,22,2,852.15,426.07500000000005,9,32,4.0,3.0,3.0,10.0,Loyal Customers
16071,45,1,326.24,326.24,0,21,3.0,1.0,2.0,6.0,Recent Customers
16072,288,1,584.3199999999999,584.3199999999999,0,23,1.0,1.0,3.0,5.0,At Risk
16073,292,2,94.35,47.175,5,1,1.0,3.0,1.0,5.0,Hibernating
16076,3,11,2173.53,197.59363636363634,205,71,5.0,5.0,5.0,15.0,Champions
16078,284,1,79.2,79.2,0,1,1.0,1.0,1.0,3.0,Hibernating
16079,17,3,1352.0,450.6666666666667,23,18,4.0,3.0,4.0,11.0,Loyal Customers
16080,82,3,176.6,58.86666666666667,192,10,2.0,3.0,1.0,6.0,Hibernating
16081,56,5,2806.9,561.3799999999999,310,175,3.0,4.0,5.0,12.0,Champions
16083,101,2,1317.62,658.81,259,31,2.0,3.0,4.0,9.0,Loyal Customers
16084,299,1,436.18,436.18,0,38,1.0,1.0,2.0,4.0,Hibernating
16085,23,5,981.51,196.302,297,123,4.0,4.0,4.0,12.0,Champions
16086,59,6,1119.31,186.55166666666665,307,24,3.0,4.0,4.0,11.0,Loyal Customers
16091,155,2,315.06,157.53,43,16,2.0,3.0,2.0,7.0,Hibernating
16092,99,5,779.36,155.872,155,37,2.0,4.0,3.0,9.0,Loyal Customers
16093,107,1,17.0,17.0,0,1,2.0,1.0,1.0,4.0,Hibernating
16094,12,6,1041.83,173.63833333333332,325,48,4.0,4.0,4.0,12.0,Champions
16096,264,1,320.62,320.62,0,12,1.0,1.0,2.0,4.0,Hibernating
16097,240,1,185.04999999999998,185.04999999999998,0,10,1.0,1.0,1.0,3.0,Hibernating
16098,88,7,2005.63,286.5185714285714,286,34,2.0,5.0,5.0,12.0,Champions
16099,50,3,731.9,243.9666666666667,175,29,3.0,3.0,3.0,9.0,Loyal Customers
16101,9,3,1245.96,415.32,61,76,5.0,3.0,4.0,12.0,Champions
16102,42,3,1842.14,614.0466666666667,86,41,3.0,3.0,4.0,10.0,Loyal Customers
16103,7,6,1429.64,238.27333333333334,226,30,5.0,4.0,4.0,13.0,Champions
16104,62,1,302.36,302.36,0,28,3.0,1.0,2.0,6.0,Recent Customers
16105,249,1,336.96,336.96,0,13,1.0,1.0,2.0,4.0,Hibernating
16106,66,1,108.38,108.38,0,6,3.0,1.0,1.0,5.0,Recent Customers
16107,18,7,3204.1600000000003,457.7371428571429,165,16,4.0,5.0,5.0,14.0,Champions
16108,85,2,816.1,408.05,0,48,2.0,3.0,3.0,8.0,At Risk
16109,219,2,611.88,305.93999999999994,89,18,1.0,3.0,3.0,7.0,At Risk
16110,45,3,1337.48,445.82666666666665,266,283,3.0,3.0,4.0,10.0,Loyal Customers
16112,143,4,195.73999999999998,48.935,195,15,2.0,4.0,1.0,7.0,Hibernating
16113,183,1,161.38,161.38,0,30,1.0,1.0,1.0,3.0,Hibernating
16114,171,1,135.75000000000003,135.75000000000003,0,8,2.0,1.0,1.0,4.0,Hibernating
16115,10,8,1667.97,208.49625,282,169,5.0,5.0,4.0,14.0,Champions
16116,206,2,592.88,296.44,5,34,1.0,3.0,3.0,7.0,At Risk
16117,190,1,232.21,232.21,0,30,1.0,1.0,1.0,3.0,Hibernating
16119,8,2,423.36,211.68,64,14,5.0,3.0,2.0,10.0,Loyal Customers
16120,59,5,1294.14,258.82800000000003,0,26,3.0,4.0,4.0,11.0,Loyal Customers
16121,57,2,867.11,433.555,158,170,3.0,3.0,3.0,9.0,Loyal Customers
16122,73,4,684.4200000000001,171.10500000000002,293,26,2.0,4.0,3.0,9.0,Loyal Customers
16123,52,1,307.78,307.78,0,16,3.0,1.0,2.0,6.0,Recent Customers
16124,316,2,187.15,93.575,1,11,1.0,3.0,1.0,5.0,Hibernating
16125,367,1,289.35,289.35,0,13,1.0,1.0,2.0,4.0,Hibernating
16126,29,4,6287.77,1571.9425,267,57,4.0,4.0,5.0,13.0,Champions
16127,39,1,656.25,656.25,0,40,3.0,1.0,3.0,7.0,Recent Customers
16128,18,5,1880.22,376.044,264,76,4.0,4.0,4.0,12.0,Champions
16131,52,6,3506.54,584.4233333333334,188,55,3.0,4.0,5.0,12.0,Champions
16133,4,46,14305.66,310.99260869565217,314,220,5.0,5.0,5.0,15.0,Champions
16134,22,3,603.69,201.23000000000002,337,34,4.0,3.0,3.0,10.0,Loyal Customers
16135,263,1,517.55,517.55,0,21,1.0,1.0,3.0,5.0,At Risk
16136,60,3,709.38,236.46,217,35,3.0,3.0,3.0,9.0,Loyal Customers
16138,368,1,-7.95,-7.95,0,1,1.0,1.0,1.0,3.0,Hibernating
16139,19,3,635.41,211.8033333333333,187,25,4.0,3.0,3.0,10.0,Loyal Customers
16140,53,4,703.77,175.9425,318,33,3.0,4.0,3.0,10.0,Loyal Customers
16141,88,1,620.4,620.4,0,30,2.0,1.0,3.0,6.0,At Risk
16142,250,1,535.34,535.34,0,37,1.0,1.0,3.0,5.0,At Risk
16143,3,7,2419.84,345.6914285714286,365,75,5.0,5.0,5.0,15.0,Champions
16144,247,1,175.2,175.2,0,1,1.0,1.0,1.0,3.0,Hibernating
16145,9,18,3741.98,207.88777777777779,351,134,5.0,5.0,5.0,15.0,Champions
16146,157,3,734.13,244.71,74,26,2.0,3.0,3.0,8.0,At Risk
16147,134,1,375.0,375.0,0,22,2.0,1.0,2.0,5.0,Hibernating
16148,296,1,76.32000000000001,76.32000000000001,0,1,1.0,1.0,1.0,3.0,Hibernating
16149,5,2,280.52,140.26,137,18,5.0,3.0,2.0,10.0,Loyal Customers
16150,39,10,1906.07,190.607,333,91,3.0,5.0,4.0,12.0,Champions
16152,269,1,1829.04,1829.04,0,29,1.0,1.0,4.0,6.0,At Risk
16153,50,5,1824.23,364.846,305,78,3.0,4.0,4.0,11.0,Loyal Customers
16156,9,13,3024.62,232.66307692307691,302,109,5.0,5.0,5.0,15.0,Champions
16157,16,4,644.24,161.06,56,12,4.0,4.0,3.0,11.0,Loyal Customers
16159,282,1,348.2,348.2,0,14,1.0,1.0,2.0,4.0,Hibernating
16160,64,4,1009.4499999999999,252.3625,21,20,3.0,4.0,4.0,11.0,Loyal Customers
16161,2,26,5352.97,205.88346153846155,367,293,5.0,5.0,5.0,15.0,Champions
16162,252,1,37.4,37.4,0,2,1.0,1.0,1.0,3.0,Hibernating
16163,225,3,441.59999999999997,147.20000000000002,140,5,1.0,3.0,2.0,6.0,Hibernating
16164,17,4,802.53,200.6325,25,27,4.0,4.0,3.0,11.0,Loyal Customers
16168,11,28,3770.6,134.6642857142857,359,57,5.0,5.0,5.0,15.0,Champions
16169,8,4,1822.97,455.7425,67,71,5.0,4.0,4.0,13.0,Champions
16170,51,7,1880.4199999999998,268.63142857142856,197,106,3.0,5.0,4.0,12.0,Champions
16171,59,1,73.2,73.2,0,3,3.0,1.0,1.0,5.0,Recent Customers
16172,95,5,1140.21,228.042,146,52,2.0,4.0,4.0,10.0,Loyal Customers
16173,16,7,1406.57,200.93857142857146,82,70,4.0,5.0,4.0,13.0,Champions
16174,126,3,1009.5500000000001,336.51666666666665,25,19,2.0,3.0,4.0,9.0,Loyal Customers
16175,94,4,1037.59,259.3975,145,45,2.0,4.0,4.0,10.0,Loyal Customers
16177,50,1,331.95,331.95,0,15,3.0,1.0,2.0,6.0,Recent Customers
16178,138,1,197.9,197.9,0,8,2.0,1.0,1.0,4.0,Hibernating
16179,61,1,215.83,215.83,0,11,3.0,1.0,1.0,5.0,Recent Customers
16180,100,10,10217.48,1021.7479999999999,152,92,2.0,5.0,5.0,12.0,Champions
16181,73,1,305.54,305.54,0,11,2.0,1.0,2.0,5.0,Hibernating
16182,72,4,6617.65,1654.4125,222,17,2.0,4.0,5.0,11.0,Loyal Customers
16183,67,1,338.71000000000004,338.71000000000004,0,15,3.0,1.0,2.0,6.0,Recent Customers
16184,64,7,1155.54,165.07714285714286,147,26,3.0,5.0,4.0,12.0,Champions
16185,17,2,529.41,264.705,215,31,4.0,3.0,3.0,10.0,Loyal Customers
16186,23,13,3991.94,307.0723076923077,349,87,4.0,5.0,5.0,14.0,Champions
16187,32,17,6841.24,402.4258823529412,252,160,4.0,5.0,5.0,14.0,Champions
16188,45,4,981.86,245.465,198,65,3.0,4.0,4.0,11.0,Loyal Customers
16189,16,2,215.48,107.74,69,9,4.0,3.0,1.0,8.0,Potential Loyalists
16190,40,1,215.08,215.08,0,6,3.0,1.0,1.0,5.0,Recent Customers
16191,3,25,4913.32,196.53279999999998,357,67,5.0,5.0,5.0,15.0,Champions
16193,237,1,314.45,314.45,0,19,1.0,1.0,2.0,4.0,Hibernating
16198,75,1,400.68100000000004,400.68100000000004,0,15,2.0,1.0,2.0,5.0,Hibernating
16200,4,2,1080.6200000000001,540.31,159,149,5.0,3.0,4.0,12.0,Champions
16201,3,5,1821.52,364.304,106,74,5.0,4.0,4.0,13.0,Champions
16202,361,1,365.27,365.27,0,18,1.0,1.0,2.0,4.0,Hibernating
16203,59,5,589.15,117.83,313,27,3.0,4.0,3.0,10.0,Loyal Customers
16204,23,1,405.71,405.71,0,45,4.0,1.0,2.0,7.0,Potential Loyalists
16205,31,4,761.38,190.345,148,73,4.0,4.0,3.0,11.0,Loyal Customers
16206,55,4,537.0600000000001,134.265,272,52,3.0,4.0,3.0,10.0,Loyal Customers
16207,25,1,394.38,394.38,0,19,4.0,1.0,2.0,7.0,Potential Loyalists
16208,45,2,664.26,332.13,244,61,3.0,3.0,3.0,9.0,Loyal Customers
16209,89,5,2262.62,452.524,157,37,2.0,4.0,5.0,11.0,Loyal Customers
16210,2,18,21086.3,1171.4611111111112,372,74,5.0,5.0,5.0,15.0,Champions
16211,81,2,542.77,271.385,7,23,2.0,3.0,3.0,8.0,At Risk
16212,19,3,681.19,227.06333333333336,264,40,4.0,3.0,3.0,10.0,Loyal Customers
16213,79,1,159.0,159.0,0,6,2.0,1.0,1.0,4.0,Hibernating
16214,171,3,1062.75,354.25,98,36,2.0,3.0,4.0,9.0,Loyal Customers
